"Authors","Author full names","Author(s) ID","Title","Year","Cited by","Link","Index Keywords","Funding Details"
"Henriques B.; Nascimento R.M.; Miranda G.; Silva F.; Souza J.C.M.","Henriques, B. (36632045000); Nascimento, R.M. (57209328371); Miranda, G. (25653626900); Silva, F. (26029207600); Souza, J.C.M. (36239438200)","36632045000; 57209328371; 25653626900; 26029207600; 36239438200","Thermal residual stresses in functionally graded dental restorations","2014","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902324428&doi=10.1201%2fb17071-49&partnerID=40&md5=1540170555e0bfb9c443a60935a2aba2","Ceramic materials; Elastic moduli; Processing; Residual stresses; Restoration; Stress analysis; Thermal expansion; Conventional metals; Dental restorations; Functionally graded; Graded transition; Interface designs; Metal-ceramic dental restorations; Processing temperature; Thermal residual stress; Filling",""
"Rodrigues S.A.; Freire R.C.S.; Luciano B.A.; Barbosa P.E.S.; Antonio D.S.; Catunda S.Y.C.","Rodrigues, Sidney A. (56349186200); Freire, Raimundo C.S. (15922490800); Luciano, Benedite A. (55888983700); Barbosa, Paulo E.S. (8340881900); Antonio, D.S. (56236984700); Catunda, Sebastian Y.C. (6602674444)","56349186200; 15922490800; 55888983700; 8340881900; 56236984700; 6602674444","Architectural specification for infusion pumps and realization towards safety technological trends","2014","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906902951&doi=10.1109%2fMeMeA.2014.6860036&partnerID=40&md5=f56d1fe65da706e155bfe2600bc74f6c","Accident prevention; Architecture; Biomedical equipment; Pumps; Specifications; Architectural specifications; Distributed architecture; Distributed systems architectures; Electronic health record; Food and Drug Administration; Functional specification; Functional viewpoint; Infusion pump; Safety engineering",""
"Bento A.A.D.M.; Vieira P.K.P.; Da Silva E.R.C.","Bento, Aluizio Alves De Melo (14830002600); Vieira, Paula Karina Perez (55520864300); Da Silva, Edison Roberto Cabral (7201494953)","14830002600; 55520864300; 7201494953","Application of the one-cycle control technique to a three-phase three-level NPC rectifier","2014","31","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897128367&doi=10.1109%2fTIA.2013.2279901&partnerID=40&md5=2c9f90bc916c24f8a9dfc138bfc710b9","Active filters; Electric drives; Electric machinery; Electric power factor; Power converters; Power quality; Topology; AC-DC power converters; Active power Filter; Control strategies; Neutralpoint-clamped (NPC); One cycle control; Power factors; Static power converters; Unbalanced load compensation; Electric rectifiers",""
"Costa F.B.","Costa, Flavio Bezerra (22333585200)","22333585200","Fault-induced transient detection based on real-time analysis of the wavelet coefficient energy","2014","156","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893764016&doi=10.1109%2fTPWRD.2013.2278272&partnerID=40&md5=a9a65b2d5c6db3968371df7d2fc36c9b","Discrete wavelet transforms; Time delay; Transients; Wavelet transforms; Fault inception angles; Maximal overlap discrete wavelet transforms; Real time analysis; Real time fault detection; Real-time detection; Transient detection; Wavelet coefficient energies; Wavelet coefficients; Fault detection",""
"Belfort D.; Catunda S.Y.C.; Aboushady H.","Belfort, Diomadson (24775112000); Catunda, Sebastian Y. C. (6602674444); Aboushady, Hassan (6602629520)","24775112000; 6602674444; 6602629520","Design of RF BAW-based ΣΔ Modulators","2014","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904569766&doi=10.1109%2fLASCAS.2014.6820294&partnerID=40&md5=48719993f865807c2e5d05f396649740","Analog to digital conversion; FIR filters; Analog to digital converters; Bulk acoustic wave resonator; Continuoustime; Discrete time; Feedback paths; Filter coefficients; Sigma Delta modulator; Design",""
"E.m. Costa W.; Rodrigues S.A.; Freire R.C.S.; Catunda S.Y.; Silva T.L.V.N.; De Castro M.S.; De Sousa F.R.","E.m. Costa, Wendell (55825287400); Rodrigues, Sabiniano A. (55825365800); Freire, Raimundo C.S. (15922490800); Catunda, Sebastian Y. (6602674444); Silva, Thaís L.V.N. (56038510900); De Castro, Malone S. (55788560100); De Sousa, Fernando R. (56725928400)","55825287400; 55825365800; 15922490800; 6602674444; 56038510900; 55788560100; 56725928400","A folding ADC based on switched capacitor circuits in 350-nm CMOS","2013","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894132826&partnerID=40&md5=cb8ec55b877332e5390af025244f34a2","",""
"Ferreira J.; Salazar A.; Moura D.","Ferreira, Jossana (9737697300); Salazar, Andres (7102422753); Moura, Diego (57221738956)","9737697300; 7102422753; 57221738956","Data reading and monitoring system of bearingless machine","2014","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905703117&doi=10.1109%2fI2MTC.2014.6860708&partnerID=40&md5=bb163f578795a3d23d0179686c28e600","Data acquisition; Position control; Sustainable development; Bearingless machines; Electrical machine; instrumentation; Intuitive interfaces; Magnetic field flux; Position controller; Software platforms; Supervisory systems; Planning",""
"Cruz A.; Bedregal B.; Santiago R.","Cruz, Anderson (10239866700); Bedregal, Benjamín (15520790700); Santiago, Regivan (7006674404)","10239866700; 15520790700; 7006674404","On the boolean-like law I(x, I(y, x)) = 1","2014","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901806002&doi=10.1142%2fS0218488514500093&partnerID=40&md5=67c0c62c9af0c2c8c973dbca134417fa","Automorphisms; Boolean-like laws; Condition; Fuzzy contexts; Fuzzy implications; Fuzzy-Logic; Generalisation; Fuzzy inference","Conselho Nacional de Desenvolvimento Científico e Tecnológico, CNPq, (307681/2012-2, 480832/2011-0)"
"Costa A.F.; Pimentel P.M.; Aquino F.M.; Melo D.M.A.; Melo M.A.F.; Nascimento R.M.","Costa, A.F. (57190571912); Pimentel, P.M. (7004019571); Aquino, F.M. (55879334600); Melo, D.M.A. (9841064200); Melo, M.A.F. (7102354647); Nascimento, R.M. (57209328371)","57190571912; 7004019571; 55879334600; 9841064200; 7102354647; 57209328371","Microstructural and colour analysis of CuCro2 delafossite obtained by gelatin method","2014","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904350107&doi=10.4028%2fwww.scientific.net%2fMSF.798-799.160&partnerID=40&md5=3a7882f6ebd0eecd246a700103f15b28","Ceramic materials; Chromium compounds; Infrared spectroscopy; Nickel oxide; Scanning electron microscopy; Steam reforming; Ultraviolet visible spectroscopy; Ceramic pigment; Gelatin; Micro-structural; Organic precursor; Reforming process; Synthesis process; Thermoelectric devices; UV visible spectroscopy; Copper compounds",""
"Fernandes D.R.M.; Rocha C.; Aloise D.; Ribeiro G.M.; Santos E.M.; Silva A.","Fernandes, Diogo R.M. (57213350777); Rocha, Caroline (25927437400); Aloise, Daniel (12759644500); Ribeiro, Glaydston M. (14009673300); Santos, Enilson M. (22036318400); Silva, Allyson (57211991683)","57213350777; 25927437400; 12759644500; 14009673300; 22036318400; 57211991683","A simple and effective genetic algorithm for the two-stage capacitated facility location problem","2014","61","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905059015&doi=10.1016%2fj.cie.2014.05.023&partnerID=40&md5=ddda34892c65b6b9b10ccb3a22eb3c00","Algorithms; Transportation; Capacitated facility location problems; Capacity constraints; Computational results; Facility locations; Lagrangian heuristics; Location problems; Single product; Transportation system; Genetic algorithms","CNPq-Brazil, (305070/2011-8, 307002/2011-0, 309746/2012–4, 482110/2011-2)"
"Macêdo R.; Rodrigues Da Silva R.; Dumelow T.; Da Costa J.A.P.","Macêdo, R. (24071693000); Rodrigues Da Silva, R. (57222582270); Dumelow, T. (55948754000); Da Costa, J.A.P. (7102809629)","24071693000; 57222582270; 55948754000; 7102809629","MgF2 as a material exhibiting all-angle negative refraction and subwavelength imaging due to the phonon response in the far infrared","2014","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883160021&doi=10.1016%2fj.optcom.2013.07.065&partnerID=40&md5=ff9288e6daf57807dfd5939674f12f69","Quartz; Dielectric tensors; Extraordinary axis; Far-infrared frequencies; Negative refractions; Polarized perpendicular; Subwavelength imaging; Subwavelength resolution; Transverse optical phonons; Phonons",""
"Queiroz Dos Santos J.P.; De Melo J.D.; Duarte Neto A.D.; Aloise D.","Queiroz Dos Santos, João Paulo (56074969000); De Melo, Jorge Dantas (55664205300); Duarte Neto, Adrião Dória (7102618949); Aloise, Daniel (12759644500)","56074969000; 55664205300; 7102618949; 12759644500","Reactive Search strategies using Reinforcement Learning, local search algorithms and Variable Neighborhood Search","2014","45","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896503080&doi=10.1016%2fj.eswa.2014.01.040&partnerID=40&md5=a368115469f9b72b66478ef189024df3","Combinatorial optimization; Heuristic algorithms; Learning algorithms; Problem solving; Traveling salesman problem; Complex optimization problems; Local search; Local search algorithm; Optimization techniques; Q-learning algorithms; Reactive search; Travelling salesman problem; Variable neighborhood search; Reinforcement learning",""
"Leite C.M.G.; Carvalho R.J.M.","Leite, C.M.G. (56029437600); Carvalho, R.J.M. (57220673984)","56029437600; 57220673984","Scenarios and implications of ambivalence experienced by hotel managers","2014","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893657226&doi=10.1201%2fb16490-22&partnerID=40&md5=22021446094e58901c3293ac31393920","Hotels; Industrial hygiene; Managers; Surveys; Luxury hotels; Occupational health; Organizational performance; Rio Grande; Semi structured interviews; Work analysis; Occupational risks",""
"Henriques B.; Gasik M.; Souza J.C.M.; Nascimento R.M.; Soares D.; Silva F.S.","Henriques, B. (36632045000); Gasik, M. (23018335100); Souza, J.C.M. (36239438200); Nascimento, R.M. (57209328371); Soares, D. (56684452700); Silva, F.S. (26029207600)","36632045000; 23018335100; 36239438200; 57209328371; 56684452700; 26029207600","Mechanical and thermal properties of hot pressed CoCrMo-porcelain composites developed for prosthetic dentistry","2014","22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888094856&doi=10.1016%2fj.jmbbm.2013.10.023&partnerID=40&md5=abfd0c6b3f9d69fa2c060ca83c4717ab","Dental Porcelain; Dental Prosthesis; Elastic Modulus; Hot Temperature; Materials Testing; Mechanical Processes; Shear Strength; Surface Properties; Vitallium; Ceramic matrix composites; Composite materials; Elastic moduli; Filling; Hot pressing; Materials properties; Mechanical properties; Porcelain; Powder metallurgy; Surface chemistry; Thermodynamic properties; CoCrMo alloy; Composite; Mechanical properties; Porcelain; Powder metallurgy; Thermal properties; alloy; dental porcelain; CoCrMo alloy; Design and optimization; Dynamic mechanical analysis (DMA); Load-transfer mechanisms; Mechanical and thermal properties; Metal-ceramic composites; Prosthetic dentistries; Visco-elastic behaviors; article; ceramics; composite material; dentistry; hardness; human; metallurgy; microscopy; priority journal; scanning electron microscopy; shear strength; temperature stress; Young modulus; Metallic matrix composites","Fundação para a Ciência e a Tecnologia, FCT; Coordenação de Aperfeiçoamento de Pessoal de Nível Superior, CAPES"
"Della-Justina H.M.; Manczak T.; Winkler A.M.; de Araújo D.B.; de Souza M.A.; Amaro Junior E.; Gamba H.R.","Della-Justina, Hellen Mathei (23049055900); Manczak, Tiago (35327391400); Winkler, Anderson Marcelo (35390236500); de Araújo, Dráulio Barros (6701820375); de Souza, Mauren Abreu (55308347400); Amaro Junior, Edson (6602293611); Gamba, Humberto Remigio (6603233781)","23049055900; 35327391400; 35390236500; 6701820375; 55308347400; 6602293611; 6603233781","Galvanic vestibular stimulator for fMRI studies","2014","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898410320&doi=10.4322%2frbeb.2013.046&partnerID=40&md5=db92ecae9d1e2e5807fba44991d0efb0","Activation analysis; Magnetic resonance imaging; Optical fibers; Scanning; Silicones; Analog and digital circuits; Devices; Electrical stimulations; FMRI; Functional magnetic resonance imaging; Inferior parietal lobules; Supplementary motor areas; Vestibular apparatus; Experiments",""
"Fontes A.I.R.; Souza P.T.V.; Neto A.D.D.; Martins A.D.M.; Silveira L.F.Q.","Fontes, Aluisio I. R. (55763633400); Souza, Pedro T. V. (57196674943); Neto, Adrião D. D. (7102618949); Martins, Allan De M. (57985251100); Silveira, Luiz F. Q. (56363591700)","55763633400; 57196674943; 7102618949; 57985251100; 56363591700","Classification system of pathological voices using correntropy","2014","22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907228825&doi=10.1155%2f2014%2f924786&partnerID=40&md5=f3ed092f1866d0a46e4724f0b9bc7f8a","Classification system; Correntropy; Pathological voice",""
"Costa B.S.J.; Angelov P.P.; Guedes L.A.","Costa, Bruno Sielly Jales (25122100700); Angelov, Plamen Parvanov (7003690831); Guedes, Luiz Affonso (35761038800)","25122100700; 7003690831; 35761038800","Real-time fault detection using recursive density estimation","2014","46","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903705686&doi=10.1007%2fs40313-014-0128-4&partnerID=40&md5=3cddfb50b1a503949ca553194b313c77","Industrial plants; Partial discharges; Probability density function; Statistical methods; Computational effort; Density estimation; Fault detection techniques; Industrial environments; Real time fault detection; Real-time application; Real-time environment; Statistical approach; Fault detection","Coordenação de Aperfeiçoamento de Pessoal de Nível Superior, CAPES; Ministério da Educação, MEC, (Braslia-DF 70040-020)"
"Queiroz K.; Dias S.; Araujo A.","Queiroz, Kurios (24831035000); Dias, Samaherni (16177129200); Araujo, Aldayr (14015206500)","24831035000; 16177129200; 14015206500","Modular variable structure adaptive backstepping controller: Design and stability analysis","2014","12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897467543&doi=10.1016%2fj.jfranklin.2013.09.026&partnerID=40&md5=cd1cf1ac93a428c61bbe191c35033653","Design; Adaptive back-stepping; External disturbances; Modular designs; Relative degrees; Robustness properties; Simplified algorithms; Stability analysis; Variable structures; Backstepping",""
"Magalhães A.G.; Nascimento Jr. L.S.; Sá F.D.; Souza D.E.; Viana E.S.R.; Dantas D.S.","Magalhães, A.G. (56030685000); Nascimento Jr., L.S. (56030723200); Sá, F.D. (56029230600); Souza, D.E. (56029451700); Viana, E.S.R. (23475976300); Dantas, D.S. (57218337725)","56030685000; 56030723200; 56029230600; 56029451700; 23475976300; 57218337725","Self-rated health, social factors and life style among farmers in Brazil","2014","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893667023&doi=10.1201%2fb16490-124&partnerID=40&md5=f7f64593523b6f58707054fb65f9e585","Agriculture; Health; Leisure activities; Life styles; Northeast Brazil; Rio Grande; Secondary datum; Social factor; Socio-economics; Occupational risks",""
"Freire Júnior R.C.S.; Belísio A.S.","Freire Júnior, Raimundo Carlos Silverio (36979704500); Belísio, Adriano Silva (57204373546)","36979704500; 57204373546","Probabilistic S-N curves using exponential and power laws equations","2014","29","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884659456&doi=10.1016%2fj.compositesb.2013.08.036&partnerID=40&md5=724ce4f40d150f351dcd962aefb06671","Composite structures; Engineering; Industrial engineering; Exponential equations; Physical phenomena; Power-law; S-N curve; Statistical properties/methods; Stress levels; Weibull probability; Composite materials",""
"Oliveira R.M.P.B.; Pimentel P.M.; Araújo J.H.; Melo D.M.A.; Melo M.A.F.; Martinelli A.E.","Oliveira, R.M.P.B. (35435548100); Pimentel, P.M. (7004019571); Araújo, J.H. (57208871938); Melo, D.M.A. (9841064200); Melo, M.A.F. (7102354647); Martinelli, A.E. (7101638022)","35435548100; 7004019571; 57208871938; 9841064200; 7102354647; 7101638022","Microstructural study of neodmium nickelate doped with strontium synthesized by gelatin method","2013","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877297656&doi=10.1155%2f2013%2f926540&partnerID=40&md5=905f63a352296be2ee20c250aa50282f","Calcination; Rietveld method; Scanning electron microscopy; Strontium; X ray powder diffraction; Micro-structural; Nano-sized particles; Organic precursor; Phase concentration; Scanning electron microscopy image; Scherrer's equation; Structural parameter; Synthesis method; Synthesis (chemical)",""
"De Lucena Nóbregaa C.; Da Silvaa M.R.; Da Fonseca Silvab P.H.; D'Assunção A.G.","De Lucena Nóbregaa, Clarissa (55939272300); Da Silvaa, Marcelo Ribeiro (55939336900); Da Fonseca Silvab, Paulo Henrique (55939354100); D'Assunção, Adaildo Gomes (7004474343)","55939272300; 55939336900; 55939354100; 7004474343","A compact frequency selective surface with angular stability based on the Sierpinski fractal geometry","2013","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888306945&doi=10.1080%2f09205071.2013.842939&partnerID=40&md5=6f232f9846cf7cc5e76b8f2ca2582dda","Electromagnetic wave absorption; Frequency response; Iterative methods; Natural frequencies; Structure (composition); Dielectric substrates; Fractal geometry; Frequency compression; Frequency-selective surfaces; FSS; Microwave applications; Parametric investigations; Sierpinski fractals; Fractals","Federal Institute of Education, Science and Technology of Paraíba; IFPB; INCT-CSF, (307256/2009-0, 307554/2012-0); Conselho Nacional de Desenvolvimento Científico e Tecnológico, CNPq, (573939/2008-0); Universidade Federal do Rio Grande do Norte, UFRN"
"da Silva A.J.C.; dos Santos E.V.; de Oliveira Morais C.C.; Martínez-Huitle C.A.; Castro S.S.L.","da Silva, André Jailson Cabral (55848029700); dos Santos, Elisama Vieira (57213395188); de Oliveira Morais, Crislânia Carla (55848001500); Martínez-Huitle, Carlos Alberto (6507655813); Castro, Suely Souza Leal (15734827200)","55848029700; 57213395188; 55848001500; 6507655813; 15734827200","Electrochemical treatment of fresh, brine and saline produced water generated by petrochemical industry using Ti/IrO2-Ta2O5 and BDD in flow reactor","2013","109","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883623167&doi=10.1016%2fj.cej.2013.08.023&partnerID=40&md5=7181fea2947b49bc296b7835586a1ff9","Anodic oxidation; Chemical oxygen demand; Effluents; Energy utilization; Industry; Petrochemicals; Tantalum oxides; Boron doped diamond; Dimensionally stable anodes; Electrochemical treatments; Indirect oxidation; Produced water; Saline water","Conselho Nacional de Desenvolvimento Científico e Tecnológico, CNPq"
"Morais J.H.C.; Silva S.G.","Morais, J.H.C. (55925810100); Silva, S.G. (55202992700)","55925810100; 55202992700","SLOTS in microstrip patch antenna 'qualified devices'","2013","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887414481&doi=10.1109%2fIMOC.2013.6646407&partnerID=40&md5=ad78fa31dd466f9a515ce5eab2e41a55","Microstrip antennas; Natural frequencies; Micro-strip patch antennas; Qualified devices; Slots; Optoelectronic devices",""
"Souza J.R.; De Carvalho Filho E.T.; Medeiros J.S.; Sabino J.M.; Medeiros J.T.N.","Souza, Juliana R. (15756529200); De Carvalho Filho, Eugênio Teixeira (57201399648); Medeiros, Jarbas S. (55885872100); Sabino, João M. (55124352300); Medeiros, João Telésforo N. (56392645000)","15756529200; 57201399648; 55885872100; 55124352300; 56392645000","Comparative thermal evaluation between new and aged internal hdpe liners in crude oil pipelines","2013","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044661531&partnerID=40&md5=9784e4657045c9820de266b2ff749b96","",""
"De Sousa T.F.B.; Fernandesy M.A.C.","De Sousa, Tiago F. B. (56258397000); Fernandesy, Marcelo A. C. (7202947679)","56258397000; 7202947679","Multilayer perceptron equalizer for optical communication systems","2013","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887418563&doi=10.1109%2fIMOC.2013.6646479&partnerID=40&md5=2a42a81a74a1c0247f120b52d751eb98","Chromatic dispersion; Digital communication systems; Neural networks; Nonlinear optics; Optical communication; Optical fibers; Optoelectronic devices; Polarization mode dispersion; Adaptive equalization; Adaptive equalizer; Dispersion phenomena; Multi layer perceptron; Neural equalizers; Optical connection; Transmission rates; Transmission speed; Equalizers",""
"Demétrio K.B.; Klein A.N.; Schaeffer L.; Consoni D.R.; Martinelli A.E.; Bendo T.","Demétrio, Kétner Bendo (36645932000); Klein, Aloisio Nelmo (7402143631); Schaeffer, Lirio (55173447200); Consoni, Deise Rebelo (55960366700); Martinelli, Antonio Eduardo (7101638022); Bendo, Tatiana (55960271700)","36645932000; 7402143631; 55173447200; 55960366700; 7101638022; 55960271700","Sinterability and microstructure evolution during sintering of ferrous powder mixtures","2013","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890090088&doi=10.1590%2fS1516-14392013005000078&partnerID=40&md5=27b79e4a1c64472cee862f24db5ab6e6","Alloying; Alloying elements; Iron; Iron powder; Melting; Microstructure; Mixtures; Powder metallurgy; Silicon; Silicon carbide; Silicon steel; Alloying techniques; Ferrous powder metallurgy; Isothermal sintering; Masteralloy; Micro-structure evolutions; Microprobe analysis; Microstructure development; Sintered steels; Sintering",""
